match,name,win
164877,michpattat,1
164877,Total_Eclipse.,0
164879,spighty,1
164879,krom,0
164881,Caronte.,1
164881,simonerisi98,0
164882,michpattat,1
164882,Total_Eclipse.,0
164886,spighty,1
164886,krom,0
164888,Caronte.,1
164888,simonerisi98,0
164890,Caronte.,1
164890,simonerisi98,0
164891,michpattat,1
164891,Total_Eclipse.,0
164892,spighty,1
164892,krom,0
164895,michpattat,1
164895,Total_Eclipse.,0
164900,spighty,1
164900,krom,0
164902,michpattat,1
164902,Total_Eclipse.,0
164906,фастврек,1
164906,Stán,0
164910,фастврек,1
164910,Stán,0
164916,фастврек,1
164916,Stán,0
164919,ScrMz,1
164919,KKKkiri,0
164921,фастврек,1
164921,Stán,0
164923,Stán,1
164923,фастврек,0
164933,simonerisi98,1
164933,KKKkiri,0
164940,N_K49,1
164940,KKKkiri,0
164944,simonerisi98,1
164944,MiKEYvike,0
164948,Ag_V,1
164948,krom,0
164952,Ag_V,1
164952,krom,0
164956,Ag_V,1
164956,krom,0
164978,ShonDin,1
164978,DroID2,0
164987,DroID2,1
164987,ShonDin,0
165000,Total_Eclipse.,1
165000,sL.vEr,0
165007,Total_Eclipse.,1
165007,sL.vEr,0
165009,Ag_V,1
165009,MemphiS,0
165012,sL.vEr,1
165012,Total_Eclipse.,0
165018,Ag_V,1
165018,MemphiS,0
165024,Ag_V,1
165024,MemphiS,0
165037,Demon1_,1
165037,pOwNx,0
165038,krom,1
165038,SPEED-2SP.fr,0
165043,Demon1_,1
165043,pOwNx,0
165050,Demon1_,1
165050,pOwNx,0
165057,Demon1_,1
165057,pOwNx,0
165059,TommY-I,1
165059,BlueD,0
165065,TommY-I,1
165065,BlueD,0
165066,Demon1_,1
165066,pOwNx,0
165070,TommY-I,1
165070,BlueD,0
165073,TommY-I,1
165073,BlueD,0
165076,Demon1_,1
165076,pOwNx,0
165081,TommY-I,1
165081,BlueD,0
165083,Demon1_,1
165083,pOwNx,0
165087,TommY-I,1
165087,BlueD,0
165089,TommY-I,1
165089,BlueD,0
165091,TommY-I,1
165091,BlueD,0
165092,TommY-I,1
165092,BlueD,0
165095,Demon1_,1
165095,pOwNx,0
165099,vmp1r3.,1
165099,JАX,0
165102,Demon1_,1
165102,pOwNx,0
165104,Demon1_,1
165104,pOwNx,0
165107,JАX,1
165107,vmp1r3.,0
165111,Demon1_,1
165111,pOwNx,0
165113,JАX,1
165113,vmp1r3.,0
165119,Demon1_,1
165119,acme_,0
165121,JАX,1
165121,vmp1r3.,0
165123,acme_,1
165123,Demon1_,0
165129,Demon1_,1
165129,acme_,0
165134,acme_,1
165134,Demon1_,0
165154,juanchotazz0,1
165154,HΛzard,0
165160,HΛzard,1
165160,juanchotazz0,0
165171,NøSkillsPureLuck,1
165171,EnfeebledMind,0
165179,NøSkillsPureLuck,1
165179,EnfeebledMind,0
165184,NøSkillsPureLuck,1
165184,EnfeebledMind,0
165186,Demon1_,1
165186,Dad_Vitas,0
165188,NøSkillsPureLuck,1
165188,EnfeebledMind,0
165190,Demon1_,1
165190,Dad_Vitas,0
165193,Demon1_,1
165193,Dad_Vitas,0
165198,Demon1_,1
165198,Dad_Vitas,0
165224,EnfeebledMind,1
165224,FalconHell,0
165245,thesassin,1
165245,evoLution,0
165246,LaFFmaster,1
165246,EnfeebledMind,0
165248,thesassin,1
165248,evoLution,0
165267,Vo3marios,1
165267,krom,0
165271,Vo3marios,1
165271,krom,0
165274,Vo3marios,1
165274,krom,0
165276,Vo3marios,1
165276,krom,0
165284,timiimit,1
165284,krom,0
165287,timiimit,1
165287,krom,0
165290,krom,1
165290,timiimit,0
165292,z1on,1
165292,timiimit,0
165294,z1on,1
165294,timiimit,0
165297,Ag_V,1
165297,Deadly_herb,0
165303,krom,1
165303,funishment,0
165308,ACo-,1
165308,znatch,0
165312,ACo-,1
165312,znatch,0
165315,znatch,1
165315,ACo-,0
165325,znatch,1
165325,fragm,0
165327,znatch,1
165327,fragm,0
165332,znatch,1
165332,fragm,0
165334,COM.man.DOS,1
165334,N_K49,0
165338,znatch,1
165338,fragm,0
165343,znatch,1
165343,fragm,0
165345,znatch,1
165345,fragm,0
165349,znatch,1
165349,fragm,0
165356,znatch,1
165356,fragm,0
165363,znatch,1
165363,fragm,0
165367,FrankØ.,1
165367,ploma,0
165372,KKKkiri,1
165372,funishment,0
165375,fragm,1
165375,simonerisi98,0
165376,ploma,1
165376,DiCE6,0
165377,Caronte.,1
165377,krom,0
165379,KKKkiri,1
165379,funishment,0
165384,ploma,1
165384,DiCE6,0
165385,Caronte.,1
165385,krom,0
165386,fragm,1
165386,znatch,0
165388,ploma,1
165388,DiCE6,0
165392,znatch,1
165392,fragm,0
165393,Caronte.,1
165393,KKKkiri,0
165394,Enigmaomega,1
165394,simonerisi98,0
165396,ploma,1
165396,DiCE6,0
165398,znatch,1
165398,fragm,0
165399,spighty,1
165399,krom,0
165402,znatch,1
165402,fragm,0
165403,ploma,1
165403,DiCE6,0
165405,phantaśi,1
165405,acme_,0
165407,spighty,1
165407,krom,0
165409,KKKkiri,1
165409,simonerisi98,0
165411,phantaśi,1
165411,acme_,0
165412,znatch,1
165412,fragm,0
165414,Total_Eclipse.,1
165414,trejam,0
165416,KKKkiri,1
165416,simonerisi98,0
165423,phantaśi,1
165423,acme_,0
165424,Total_Eclipse.,1
165424,trejam,0
165428,phantaśi,1
165428,acme_,0
165432,phantaśi,1
165432,acme_,0
165434,Total_Eclipse.,1
165434,trejam,0
165436,phantaśi,1
165436,acme_,0
165441,simonerisi98,1
165441,MiKEYvike,0
165449,simonerisi98,1
165449,MiKEYvike,0
165454,MiKEYvike,1
165454,simonerisi98,0
165458,фастврек,1
165458,KKKkiri,0
165460,MiKEYvike,1
165460,simonerisi98,0
165475,KKKkiri,1
165475,ABRIBUS1ER,0
165480,KKKkiri,1
165480,ABRIBUS1ER,0
165486,EnfeebledMind,1
165486,sL.vEr,0
165501,krom,1
165501,SPEED-2SP.fr,0
165509,Stán,1
165509,trejam,0
165510,krom,1
165510,SPEED-2SP.fr,0
165513,sǃr,1
165513,devr0s,0
165516,krom,1
165516,SPEED-2SP.fr,0
165517,Stán,1
165517,trejam,0
165521,sǃr,1
165521,devr0s,0
165524,trejam,1
165524,Stán,0
165525,SPEED-2SP.fr,1
165525,krom,0
165528,NøSkillsPureLuck,1
165528,MastahBates,0
165530,ScrMz,1
165530,MiKEYvike,0
165531,krom,1
165531,SPEED-2SP.fr,0
165536,NøSkillsPureLuck,1
165536,MastahBates,0
165538,KKKkiri,1
165538,simonerisi98,0
165539,ScrMz,1
165539,MiKEYvike,0
165540,krom,1
165540,SPEED-2SP.fr,0
165548,simonerisi98,1
165548,KKKkiri,0
165549,ScrMz,1
165549,MiKEYvike,0
165550,krom,1
165550,SPEED-2SP.fr,0
165555,krom,1
165555,SPEED-2SP.fr,0
165572,s1aY,1
165572,w)v,0
165573,phantaśi,1
165573,pOwNx,0
165579,tiamorg_,1
165579,JАX,0
165583,w)v,1
165583,s1aY,0
165585,phantaśi,1
165585,pOwNx,0
165588,KKKkiri,1
165588,sL.vEr,0
165591,w)v,1
165591,s1aY,0
165592,phantaśi,1
165592,pOwNx,0
165595,murmau5,1
165595,DroID2,0
165598,tiamorg_,1
165598,JАX,0
165602,ScrMz,1
165602,KKKkiri,0
165606,murmau5,1
165606,DroID2,0
165607,phantaśi,1
165607,pOwNx,0
165611,tiamorg_,1
165611,JАX,0
165614,KKKkiri,1
165614,Nixi,0
165616,ScrMz,1
165616,Demon1_,0
165625,ScrMz,1
165625,Demon1_,0
165627,pOwNx,1
165627,Schmökelung,0
165628,soapsmellsgood,1
165628,sL.vEr,0
165634,ScrMz,1
165634,Demon1_,0
165639,soapsmellsgood,1
165639,sL.vEr,0
165644,s1aY,1
165644,fragm,0
165645,Demon1_,1
165645,ScrMz,0
165648,s1aY,1
165648,fragm,0
165649,soapsmellsgood,1
165649,sL.vEr,0
165655,fragm,1
165655,s1aY,0
165656,Ag_V,1
165656,DroID2,0
165657,phantaśi,1
165657,ScrMz,0
165663,Total_Eclipse.,1
165663,sL.vEr,0
165664,ScrMz,1
165664,phantaśi,0
165665,Ag_V,1
165665,DroID2,0
165666,s1aY,1
165666,fragm,0
165670,s1aY,1
165670,fragm,0
165672,ScrMz,1
165672,phantaśi,0
165674,sL.vEr,1
165674,Total_Eclipse.,0
165675,s1aY,1
165675,fragm,0
165678,ScrMz,1
165678,phantaśi,0
165679,Total_Eclipse.,1
165679,sL.vEr,0
165687,fragm,1
165687,s1aY,0
165688,ScrMz,1
165688,phantaśi,0
165691,Total_Eclipse.,1
165691,sL.vEr,0
165693,ScrMz,1
165693,phantaśi,0
165702,s1aY,1
165702,znatch,0
165709,znatch,1
165709,s1aY,0
165718,s1aY,1
165718,znatch,0
165726,znatch,1
165726,s1aY,0
165730,znatch,1
165730,s1aY,0
165735,znatch,1
165735,s1aY,0
165736,vmp1r3.,1
165736,JАX,0
165741,znatch,1
165741,s1aY,0
165744,vmp1r3.,1
165744,JАX,0
165747,JАX,1
165747,vmp1r3.,0
165751,JАX,1
165751,vmp1r3.,0
165753,znatch,1
165753,s1aY,0
165756,EnfeebledMind,1
165756,Patvader,0
165759,FastbreaК,1
165759,ᨏyŕöalFW5,0
165761,znatch,1
165761,s1aY,0
165763,JАX,1
165763,vmp1r3.,0
165771,vmp1r3.,1
165771,JАX,0
165833,ANIYUR,1
165833,EnfeebledMind,0
165839,ANIYUR,1
165839,EnfeebledMind,0
165852,thesassin,1
165852,ExitNextRight,0
165857,thesassin,1
165857,ExitNextRight,0
165860,thesassin,1
165860,ExitNextRight,0
165861,EnfeebledMind,1
165861,sL.vEr,0
165864,ExitNextRight,1
165864,thesassin,0
165865,AuRico_,1
165865,sL.vEr,0
165866,ExitNextRight,1
165866,thesassin,0
165868,thesassin,1
165868,ExitNextRight,0
165871,AuRico_,1
165871,sL.vEr,0
165873,thesassin,1
165873,ExitNextRight,0
165875,AuRico_,1
165875,sL.vEr,0
165876,ExitNextRight,1
165876,thesassin,0
165881,thesassin,1
165881,ExitNextRight,0
165882,AuRico_,1
165882,sL.vEr,0
165884,The.Cimmerian,1
165884,EnfeebledMind,0
165888,thesassin,1
165888,ExitNextRight,0
165890,The.Cimmerian,1
165890,EnfeebledMind,0
165893,thesassin,1
165893,ExitNextRight,0
165895,thesassin,1
165895,ExitNextRight,0
165898,thesassin,1
165898,ExitNextRight,0
165900,thesassin,1
165900,ExitNextRight,0
165902,EnfeebledMind,1
165902,Southwest.Psyko,0
165903,thesassin,1
165903,ExitNextRight,0
165905,Southwest.Psyko,1
165905,EnfeebledMind,0
165906,thesassin,1
165906,ExitNextRight,0
165907,thesassin,1
165907,ExitNextRight,0
165937,krom,1
165937,SPEED-2SP.fr,0
165939,w)v,1
165939,fragm,0
165940,w)v,1
165940,fragm,0
165944,Ag_V,1
165944,Nixi,0
165945,fragm,1
165945,w)v,0
165946,w)v,1
165946,fragm,0
165949,fragm,1
165949,w)v,0
165950,Ag_V,1
165950,Nixi,0
165952,Mandaloriiian,1
165952,krom,0
165954,w)v,1
165954,fragm,0
165956,Nixi,1
165956,Ag_V,0
165958,Mandaloriiian,1
165958,krom,0
165960,w)v,1
165960,fragm,0
165962,Ag_V,1
165962,Nixi,0
165963,Mandaloriiian,1
165963,krom,0
165966,w)v,1
165966,fragm,0
165968,Kane274,1
165968,ABRIBUS1ER,0
165969,fragm,1
165969,w)v,0
165970,Nixi,1
165970,Ag_V,0
165971,Mandaloriiian,1
165971,krom,0
165975,Kane274,1
165975,ABRIBUS1ER,0
165976,fragm,1
165976,w)v,0
165979,Mandaloriiian,1
165979,krom,0
165980,s1aY,1
165980,fragm,0
165984,MiKEYvike,1
165984,pOwNx,0
165985,fragm,1
165985,s1aY,0
166003,LoD,1
166003,trejam,0
166007,krom,1
166007,SPEED-2SP.fr,0
166009,LoD,1
166009,Stán,0
166011,krom,1
166011,SPEED-2SP.fr,0
166015,simonerisi98,1
166015,LoD,0
166016,Stán,1
166016,Explorer02,0
166018,krom,1
166018,SPEED-2SP.fr,0
166019,LoD,1
166019,simonerisi98,0
166021,znatch,1
166021,w)v,0
166024,krom,1
166024,SPEED-2SP.fr,0
166025,znatch,1
166025,w)v,0
166026,pOwNx,1
166026,фастврек,0
166028,pOwNx,1
166028,фастврек,0
166031,krom,1
166031,SPEED-2SP.fr,0
166032,znatch,1
166032,w)v,0
166034,pOwNx,1
166034,фастврек,0
166035,EnfeebledMind,1
166035,Stán,0
166036,krom,1
166036,SPEED-2SP.fr,0
166039,Stán,1
166039,EnfeebledMind,0
166041,phantaśi,1
166041,pOwNx,0
166044,krom,1
166044,SPEED-2SP.fr,0
166047,phantaśi,1
166047,pOwNx,0
166051,krom,1
166051,SPEED-2SP.fr,0
166052,phantaśi,1
166052,MΛtt,0
166058,Enigmaomega,1
166058,simonerisi98,0
166059,phantaśi,1
166059,MΛtt,0
166060,spighty,1
166060,krom,0
166061,pOwNx,1
166061,MaxiNick,0
166064,Enigmaomega,1
166064,simonerisi98,0
166065,Kane274,1
166065,фастврек,0
166066,MΛtt,1
166066,phantaśi,0
166070,spighty,1
166070,krom,0
166074,Kane274,1
166074,фастврек,0
166075,spighty,1
166075,krom,0
166078,EnfeebledMind,1
166078,CaptainAsh.,0
166080,Kane274,1
166080,фастврек,0
166084,EnfeebledMind,1
166084,CaptainAsh.,0
166087,фастврек,1
166087,Kane274,0
166093,Kane274,1
166093,фастврек,0
166095,Caronte.,1
166095,EnfeebledMind,0
166098,s1aY,1
166098,Stán,0
166099,Caronte.,1
166099,EnfeebledMind,0
166101,Vo3marios,1
166101,krom,0
166104,Kane274,1
166104,фастврек,0
166108,s1aY,1
166108,Stán,0
166110,Vo3marios,1
166110,krom,0
166111,Kane274,1
166111,фастврек,0
166117,s1aY,1
166117,Stán,0
166120,Vo3marios,1
166120,krom,0
166126,krom,1
166126,SPEED-2SP.fr,0
166133,Vo3marios,1
166133,Nixi,0
166141,Vo3marios,1
166141,Nixi,0
166146,Vo3marios,1
166146,Nixi,0
166171,Demon1_,1
166171,s1aY,0
166175,s1aY,1
166175,Demon1_,0
166181,s1aY,1
166181,Demon1_,0
166188,phantaśi,1
166188,znatch,0
166190,znatch,1
166190,phantaśi,0
166197,phantaśi,1
166197,znatch,0
166342,NøSkillsPureLuck,1
166342,thesassin,0
166346,NøSkillsPureLuck,1
166346,thesassin,0
166401,AuRico_,1
166401,thesassin,0
166404,AuRico_,1
166404,thesassin,0
166408,AuRico_,1
166408,thesassin,0
166409,AuRico_,1
166409,thesassin,0
166411,AuRico_,1
166411,thesassin,0
166414,AuRico_,1
166414,thesassin,0
166435,SlyKing,1
166435,1PsychOPassion,0
166437,SlyKing,1
166437,1PsychOPassion,0
166440,SlyKing,1
166440,1PsychOPassion,0
166461,фастврек,1
166461,krom,0
166464,фастврек,1
166464,krom,0
166468,Tamerlane,1
166468,acme_,0
166469,фастврек,1
166469,krom,0
166471,Tamerlane,1
166471,acme_,0
166476,Tamerlane,1
166476,acme_,0
166480,Tamerlane,1
166480,acme_,0
166483,rrreav,1
166483,krom,0
166485,Tamerlane,1
166485,acme_,0
166487,Caronte.,1
166487,simonerisi98,0
166491,rrreav,1
166491,znatch,0
166497,Caronte.,1
166497,simonerisi98,0
166498,znatch,1
166498,rrreav,0
166499,Andrzej_Strzelba,1
166499,tomcio_givera,0
166503,Andrzej_Strzelba,1
166503,tomcio_givera,0
166505,znatch,1
166505,rrreav,0
166509,Andrzej_Strzelba,1
166509,tomcio_givera,0
166510,znatch,1
166510,rrreav,0
166513,Andrzej_Strzelba,1
166513,tomcio_givera,0
166514,rrreav,1
166514,simonerisi98,0
166518,rrreav,1
166518,simonerisi98,0
166524,rrreav,1
166524,фастврек,0
166528,rrreav,1
166528,фастврек,0
166533,rrreav,1
166533,фастврек,0
166534,LexaMarkos,1
166534,Bomba12314,0
166538,pOwNx,1
166538,Nons3ns3,0
166539,LexaMarkos,1
166539,Bomba12314,0
166540,rrreav,1
166540,фастврек,0
166547,pOwNx,1
166547,Nons3ns3,0
166548,LexaMarkos,1
166548,pseih,0
166553,pOwNx,1
166553,Nons3ns3,0
166554,LexaMarkos,1
166554,pseih,0
166559,pOwNx,1
166559,Nons3ns3,0
166560,pseih,1
166560,Mandaloriiian,0
166564,pOwNx,1
166564,Nons3ns3,0
166565,sL.vEr,1
166565,SPEED-2SP.fr,0
166566,Mandaloriiian,1
166566,pseih,0
166568,sOuL`,1
166568,oLEq,0
166571,pseih,1
166571,Mandaloriiian,0
166572,sL.vEr,1
166572,SPEED-2SP.fr,0
166581,sL.vEr,1
166581,SPEED-2SP.fr,0
166583,pseih,1
166583,Mandaloriiian,0
166588,sL.vEr,1
166588,SPEED-2SP.fr,0
166596,Nons3ns3,1
166596,Vicarious_,0
166597,sL.vEr,1
166597,SPEED-2SP.fr,0
166604,sL.vEr,1
166604,SPEED-2SP.fr,0
166607,Нойз88,1
166607,edik412322,0
166613,krom,1
166613,SPEED-2SP.fr,0
166618,krom,1
166618,SPEED-2SP.fr,0
166619,фастврек,1
166619,sL.vEr,0
166625,krom,1
166625,SPEED-2SP.fr,0
166626,фастврек,1
166626,sL.vEr,0
166634,Nons3ns3,1
166634,pOwNx,0
166635,krom,1
166635,SPEED-2SP.fr,0
166638,s1aY,1
166638,фастврек,0
166640,pOwNx,1
166640,Nons3ns3,0
166644,s1aY,1
166644,фастврек,0
166647,r.mong,1
166647,Cold-M,0
166648,pOwNx,1
166648,Nons3ns3,0
166651,ploma,1
166651,DiCE6,0
166652,krom,1
166652,SPEED-2SP.fr,0
166653,ScrMz,1
166653,KKKkiri,0
166655,znatch,1
166655,s1aY,0
166657,r.mong,1
166657,Cold-M,0
166658,ploma,1
166658,DiCE6,0
166661,pOwNx,1
166661,Nons3ns3,0
166665,krom,1
166665,SPEED-2SP.fr,0
166666,ScrMz,1
166666,KKKkiri,0
166667,znatch,1
166667,s1aY,0
166669,Cold-M,1
166669,r.mong,0
166670,Nons3ns3,1
166670,pOwNx,0
166673,SPEED-2SP.fr,1
166673,krom,0
166675,s1aY,1
166675,znatch,0
166676,ScrMz,1
166676,KKKkiri,0
166678,r.mong,1
166678,Cold-M,0
166679,Nons3ns3,1
166679,pOwNx,0
166684,s1aY,1
166684,znatch,0
166686,krom,1
166686,SPEED-2SP.fr,0
166688,ScrMz,1
166688,trоn_,0
166689,r.mong,1
166689,Cold-M,0
166690,znatch,1
166690,s1aY,0
166693,ScrMz,1
166693,trоn_,0
166695,znatch,1
166695,s1aY,0
166700,acme_,1
166700,Vicarious_,0
166702,Vicarious_,1
166702,acme_,0
166704,KKKkiri,1
166704,ScreamsFromAnus,0
166707,Vicarious_,1
166707,acme_,0
166708,s1aY,1
166708,Rγga,0
166710,KKKkiri,1
166710,ScreamsFromAnus,0
166712,Vicarious_,1
166712,acme_,0
166714,s1aY,1
166714,Rγga,0
166716,vmp1r3.,1
166716,JАX,0
166717,uZi`,1
166717,KKKkiri,0
166718,acme_,1
166718,Vicarious_,0
166721,Paa`,1
166721,uZi`,0
166723,JАX,1
166723,vmp1r3.,0
166726,acme_,1
166726,Vicarious_,0
166727,JАX,1
166727,vmp1r3.,0
166728,Paa`,1
166728,uZi`,0
166731,uZi`,1
166731,Paa`,0
166801,Vicarious_,1
166801,acme_,0
166883,krom,1
166883,SPEED-2SP.fr,0
166885,krom,1
166885,SPEED-2SP.fr,0
166888,krom,1
166888,SPEED-2SP.fr,0
166890,krom,1
166890,SPEED-2SP.fr,0
166892,krom,1
166892,SPEED-2SP.fr,0
166895,krom,1
166895,SPEED-2SP.fr,0
166898,krom,1
166898,SPEED-2SP.fr,0
166900,NubikRubik,1
166900,MiKEYvike,0
166903,ScrMz,1
166903,MemphiS,0
166905,ScrMz,1
166905,MemphiS,0
166906,ScrMz,1
166906,MemphiS,0
166908,ScrMz,1
166908,MemphiS,0
166910,ScrMz,1
166910,MemphiS,0
166911,krom,1
166911,SPEED-2SP.fr,0
166913,ScrMz,1
166913,trоn_,0
166915,ScrMz,1
166915,trоn_,0
166916,krom,1
166916,SPEED-2SP.fr,0
166918,ScrMz,1
166918,trоn_,0
166920,SPEED-2SP.fr,1
166920,krom,0
166923,ScrMz,1
166923,trоn_,0
166925,krom,1
166925,SPEED-2SP.fr,0
166927,ScrMz,1
166927,trоn_,0
166932,znatch,1
166932,ScrMz,0
166933,znatch,1
166933,ScrMz,0
166936,znatch,1
166936,ScrMz,0
166937,krom,1
166937,SPEED-2SP.fr,0
166939,ScrMz,1
166939,krom,0
166943,ScrMz,1
166943,krom,0
166945,ScrMz,1
166945,krom,0
166949,ScrMz,1
166949,krom,0
166952,krom,1
166952,funishment,0
166957,krom,1
166957,funishment,0
166960,krom,1
166960,funishment,0
166964,Tamerlane,1
166964,simonerisi98,0
166966,krom,1
166966,funishment,0
166967,znatch,1
166967,ScrMz,0
166973,Tamerlane,1
166973,simonerisi98,0
166975,znatch,1
166975,ScrMz,0
166976,krom,1
166976,funishment,0
166978,Tamerlane,1
166978,simonerisi98,0
166980,znatch,1
166980,ScrMz,0
166983,krom,1
166983,funishment,0
166984,znatch,1
166984,ScrMz,0
166989,ScrMz,1
166989,znatch,0
166991,znatch,1
166991,ScrMz,0
166994,ScrMz,1
166994,znatch,0
166997,znatch,1
166997,ScrMz,0
167003,krom,1
167003,SPEED-2SP.fr,0
167009,KKKkiri,1
167009,DroID2,0
167014,KKKkiri,1
167014,simonerisi98,0
167016,KKKkiri,1
167016,simonerisi98,0
167017,LexaMarkos,1
167017,ANIYUR,0
167019,KKKkiri,1
167019,simonerisi98,0
167024,LexaMarkos,1
167024,ANIYUR,0
167029,KKKkiri,1
167029,фастврек,0
167036,KKKkiri,1
167036,фастврек,0
167040,KKKkiri,1
167040,фастврек,0
167042,Andrzej_Strzelba,1
167042,tomcio_givera,0
167048,pseih,1
167048,simonerisi98,0
167050,Andrzej_Strzelba,1
167050,tomcio_givera,0
167053,znatch,1
167053,s1aY,0
167055,pseih,1
167055,simonerisi98,0
167057,Nons3ns3,1
167057,KKKkiri,0
167058,Andrzej_Strzelba,1
167058,tomcio_givera,0
167062,krom,1
167062,SPEED-2SP.fr,0
167063,znatch,1
167063,s1aY,0
167065,pseih,1
167065,simonerisi98,0
167066,Nons3ns3,1
167066,KKKkiri,0
167067,Andrzej_Strzelba,1
167067,tomcio_givera,0
167070,pseih,1
167070,simonerisi98,0
167072,znatch,1
167072,s1aY,0
167073,KKKkiri,1
167073,Nons3ns3,0
167074,Andrzej_Strzelba,1
167074,tomcio_givera,0
167080,Andrzej_Strzelba,1
167080,tomcio_givera,0
167082,Enigmaomega,1
167082,oakzmoakz,0
167089,znatch,1
167089,rrreav,0
167092,krom,1
167092,SPEED-2SP.fr,0
167100,rrreav,1
167100,znatch,0
167103,krom,1
167103,SPEED-2SP.fr,0
167105,znatch,1
167105,rrreav,0
167112,Andrzej_Strzelba,1
167112,tomcio_givera,0
167113,krom,1
167113,SPEED-2SP.fr,0
167114,znatch,1
167114,rrreav,0
167122,znatch,1
167122,rrreav,0
167126,znatch,1
167126,rrreav,0
167133,znatch,1
167133,rrreav,0
167138,rrreav,1
167138,Kevlar_,0
167148,acme_,1
167148,Vicarious_,0
167152,Vicarious_,1
167152,acme_,0
167154,acme_,1
167154,Vicarious_,0
167158,acme_,1
167158,Vicarious_,0
167227,sL.vEr,1
167227,KurrgΛn,0
167231,KurrgΛn,1
167231,sL.vEr,0
167235,KurrgΛn,1
167235,sL.vEr,0
167239,KurrgΛn,1
167239,sL.vEr,0
167286,krom,1
167286,EnfeebledMind,0
167290,LexaMarkos,1
167290,krom,0
167293,LexaMarkos,1
167293,krom,0
167305,Slipstream747,1
167305,1PsychOPassion,0
167307,trоn_,1
167307,krom,0
167310,trоn_,1
167310,krom,0
167316,krom,1
167316,SPEED-2SP.fr,0
167319,krom,1
167319,SPEED-2SP.fr,0
167321,krom,1
167321,SPEED-2SP.fr,0
167324,krom,1
167324,SPEED-2SP.fr,0
167327,SPEED-2SP.fr,1
167327,krom,0
167332,ScrMz,1
167332,фастврек,0
167336,ScrMz,1
167336,фастврек,0
167339,rrreav,1
167339,ScrMz,0
167342,rrreav,1
167342,ScrMz,0
167343,AzureSheep,1
167343,funishment,0
167346,ScrMz,1
167346,rrreav,0
167348,AzureSheep,1
167348,funishment,0
167351,ScrMz,1
167351,rrreav,0
167353,ScrMz,1
167353,rrreav,0
167375,MiKEYvike,1
167375,ΛCÊ,0
167384,MiKEYvike,1
167384,Karosz,0
167394,DroID2,1
167394,murmau5,0
167401,DroID2,1
167401,murmau5,0
167411,DroID2,1
167411,murmau5,0
167413,sL.vEr,1
167413,barsam2a,0
167418,DroID2,1
167418,murmau5,0
167420,sL.vEr,1
167420,barsam2a,0
167424,DroID2,1
167424,murmau5,0
167443,phantaci,1
167443,nhmnshtz,0
167445,nhmnshtz,1
167445,phantaci,0
167453,Nons3ns3,1
167453,Vicarious_,0
167460,Vicarious_,1
167460,Nons3ns3,0
167467,SethDakam,1
167467,pho`,0
167473,SethDakam,1
167473,pho`,0
167478,SethDakam,1
167478,pho`,0
167481,Nons3ns3,1
167481,ANIYUR,0
167482,Mandaloriiian,1
167482,AzureSheep,0
167486,Self.QF,1
167486,nicobreakS,0
167487,Nons3ns3,1
167487,ANIYUR,0
167489,Mandaloriiian,1
167489,AzureSheep,0
167490,Self.QF,1
167490,nicobreakS,0
167510,MiKEYvike,1
167510,JАX,0
167520,phantaci,1
167520,acme_,0
167523,phantaci,1
167523,acme_,0
167526,phantaci,1
167526,acme_,0
167556,NøSkillsPureLuck,1
167556,acme_,0
167561,NøSkillsPureLuck,1
167561,acme_,0
167565,acme_,1
167565,NøSkillsPureLuck,0
167568,NøSkillsPureLuck,1
167568,acme_,0
167575,NøSkillsPureLuck,1
167575,acme_,0
167660,Neatz09,1
167660,PIT-BULL,0
167673,Shaddycat,1
167673,Stoked_Grom,0
167675,sL.vEr,1
167675,丂爪ㄖ片乇,0
167678,Shaddycat,1
167678,Stoked_Grom,0
167680,Shaddycat,1
167680,Stoked_Grom,0
167702,MaSteRBo-Bo,1
167702,Bakacjusz,0
167703,MaSteRBo-Bo,1
167703,Bakacjusz,0
167706,MaSteRBo-Bo,1
167706,Bakacjusz,0
167708,ScrMz,1
167708,MiKEYvike,0
167711,ScrMz,1
167711,MiKEYvike,0
167714,ScrMz,1
167714,MiKEYvike,0
167716,ScrMz,1
167716,MiKEYvike,0
167719,ScrMz,1
167719,Vo3marios,0
167721,ScrMz,1
167721,trоn_,0
167723,ScrMz,1
167723,trоn_,0
167725,ScrMz,1
167725,trоn_,0
167727,trоn_,1
167727,ScrMz,0
167731,ScrMz,1
167731,trоn_,0
167732,ScrMz,1
167732,trоn_,0
167736,acme_,1
167736,ScrMz,0
167739,ScrMz,1
167739,timiimit,0
167741,ScrMz,1
167741,timiimit,0
167743,ScrMz,1
167743,timiimit,0
167746,ScrMz,1
167746,timiimit,0
167749,ScrMz,1
167749,фастврек,0
167751,ScrMz,1
167751,фастврек,0
167755,ScrMz,1
167755,rrreav,0
167759,rrreav,1
167759,ScrMz,0
167762,rrreav,1
167762,ScrMz,0
167764,rrreav,1
167764,ScrMz,0
167767,ScrMz,1
167767,rrreav,0
167770,Vo3marios,1
167770,Nons3ns3,0
167773,Vo3marios,1
167773,Nons3ns3,0
167777,Vo3marios,1
167777,Nons3ns3,0
167781,simonerisi98,1
167781,KKKkiri,0
167784,KKKkiri,1
167784,simonerisi98,0
167791,KKKkiri,1
167791,simonerisi98,0
167811,MaSteRBo-Bo,1
167811,Bakacjusz,0
167835,Vo3marios,1
167835,s1aY,0
167841,s1aY,1
167841,Vo3marios,0
167846,s1aY,1
167846,Vo3marios,0
